TransactionID,ItemID,TransactionDate,TransactionType,Quantity,UnitCost,Location,Department,Notes
TXN328,ITEM1027,2024-01-14,Return,1,1285,Branch-Chicago,Operations,Defective
TXN395,ITEM1032,2024-01-14,Disposal,5,151,Branch-NY,Operations,End of life
TXN1111,ITEM1092,2024-01-14,Purchase,2,250,Remote-Stock,Finance,
TXN1614,ITEM1134,2024-01-14,Allocation,5,1134,Branch-LA,Marketing,
TXN1622,ITEM1135,2024-01-14,Purchase,9,142,Remote-Stock,Marketing,
TXN2138,ITEM1178,2024-01-14,Purchase,1,1953,Remote-Stock,Engineering,
TXN2182,ITEM1183,2024-01-14,Return,3,611,Branch-LA,IT,Defective
TXN2230,ITEM1187,2024-01-14,Transfer,8,1890,HQ-Warehouse,HR,
TXN2663,ITEM1220,2024-01-14,Purchase,1,1949,Branch-Chicago,IT,
TXN2732,ITEM1225,2024-01-14,Return,4,725,Remote-Stock,IT,Defective
TXN2844,ITEM1234,2024-01-14,Return,9,845,Branch-LA,Finance,Defective
TXN3149,ITEM1259,2024-01-14,Allocation,6,887,Branch-LA,IT,
TXN3270,ITEM1268,2024-01-14,Allocation,10,1469,Remote-Stock,Engineering,
TXN3619,ITEM1296,2024-01-14,Transfer,8,803,Branch-NY,Marketing,
TXN3683,ITEM1302,2024-01-14,Return,6,1426,Branch-Chicago,Marketing,Defective
TXN3917,ITEM1324,2024-01-14,Purchase,7,449,Branch-Seattle,IT,
TXN3993,ITEM1331,2024-01-14,Disposal,5,1472,Branch-Seattle,Operations,End of life
TXN4173,ITEM1345,2024-01-14,Purchase,9,988,HQ-Warehouse,Finance,
TXN4200,ITEM1348,2024-01-14,Transfer,8,1737,HQ-Warehouse,Sales,
TXN4801,ITEM1397,2024-01-14,Disposal,2,234,Branch-Seattle,Sales,End of life
TXN5537,ITEM1456,2024-01-14,Return,10,1259,Branch-NY,IT,Defective
TXN5804,ITEM1477,2024-01-14,Purchase,6,325,Branch-Seattle,Marketing,
TXN5975,ITEM1492,2024-01-14,Return,10,139,Branch-Chicago,Sales,Defective
TXN6450,ITEM1532,2024-01-14,Transfer,2,1732,Branch-NY,Operations,
TXN6898,ITEM1570,2024-01-14,Return,1,1919,Remote-Stock,Engineering,Defective
TXN6915,ITEM1572,2024-01-14,Allocation,5,486,Remote-Stock,Engineering,
TXN7463,ITEM1620,2024-01-14,Allocation,9,997,Branch-NY,HR,
TXN7472,ITEM1621,2024-01-14,Return,7,1781,Branch-NY,Marketing,Defective
TXN7720,ITEM1641,2024-01-14,Purchase,6,1817,Branch-Chicago,Marketing,
TXN7932,ITEM1656,2024-01-14,Purchase,9,291,Branch-Seattle,HR,
TXN8189,ITEM1678,2024-01-14,Allocation,7,1669,Remote-Stock,Engineering,
TXN48,ITEM1004,2024-01-15,Transfer,2,651,HQ-Warehouse,HR,
TXN856,ITEM1071,2024-01-15,Allocation,6,1649,Branch-Seattle,Engineering,
TXN1157,ITEM1095,2024-01-15,Return,9,1729,Branch-LA,Engineering,Defective
TXN1804,ITEM1149,2024-01-15,Allocation,3,377,Branch-LA,Sales,
TXN1846,ITEM1153,2024-01-15,Disposal,9,867,Branch-Chicago,Operations,End of life
TXN2209,ITEM1185,2024-01-15,Return,7,1906,Remote-Stock,Operations,Defective
TXN2278,ITEM1190,2024-01-15,Disposal,10,1200,Branch-Seattle,Operations,End of life
TXN2812,ITEM1231,2024-01-15,Transfer,1,1485,Branch-NY,HR,
TXN3296,ITEM1270,2024-01-15,Purchase,10,1734,Branch-NY,HR,
TXN3644,ITEM1299,2024-01-15,Disposal,2,352,Branch-Chicago,IT,End of life
TXN4019,ITEM1333,2024-01-15,Disposal,1,194,Branch-NY,Marketing,End of life
TXN4536,ITEM1375,2024-01-15,Return,1,288,Branch-LA,Operations,Defective
TXN4595,ITEM1381,2024-01-15,Disposal,9,595,HQ-Warehouse,HR,End of life
TXN4886,ITEM1403,2024-01-15,Disposal,8,249,Branch-NY,HR,End of life
TXN4962,ITEM1410,2024-01-15,Transfer,9,484,Remote-Stock,Sales,
TXN5018,ITEM1413,2024-01-15,Transfer,3,967,Remote-Stock,IT,
TXN5510,ITEM1454,2024-01-15,Return,4,379,Remote-Stock,Marketing,Defective
TXN5690,ITEM1469,2024-01-15,Disposal,4,1949,HQ-Warehouse,Engineering,End of life
TXN5877,ITEM1484,2024-01-15,Transfer,8,1297,Branch-NY,HR,
TXN5954,ITEM1490,2024-01-15,Allocation,8,2042,Branch-Seattle,HR,
TXN6183,ITEM1510,2024-01-15,Purchase,9,1634,HQ-Warehouse,Sales,
TXN6325,ITEM1520,2024-01-15,Purchase,1,827,Branch-NY,Operations,
TXN7232,ITEM1601,2024-01-15,Transfer,6,1052,HQ-Warehouse,Sales,
TXN7342,ITEM1610,2024-01-15,Allocation,10,1533,Branch-Chicago,IT,
TXN7509,ITEM1625,2024-01-15,Return,5,1813,Remote-Stock,Engineering,Defective
TXN7570,ITEM1630,2024-01-15,Return,10,427,Branch-Chicago,Operations,Defective
TXN7920,ITEM1656,2024-01-15,Return,1,273,Branch-Seattle,HR,Defective
TXN8154,ITEM1675,2024-01-15,Disposal,5,1538,Branch-NY,Operations,End of life
TXN367,ITEM1029,2024-01-16,Return,9,1031,Branch-Seattle,Marketing,Defective
TXN459,ITEM1038,2024-01-16,Allocation,8,476,HQ-Warehouse,Operations,
TXN487,ITEM1040,2024-01-16,Purchase,4,710,Branch-Chicago,IT,
TXN895,ITEM1075,2024-01-16,Disposal,10,441,Remote-Stock,IT,End of life
TXN1148,ITEM1094,2024-01-16,Allocation,9,2088,Remote-Stock,Finance,
TXN1224,ITEM1101,2024-01-16,Transfer,4,176,Remote-Stock,HR,
TXN1573,ITEM1129,2024-01-16,Allocation,7,1890,Branch-NY,Engineering,
TXN2424,ITEM1201,2024-01-16,Allocation,1,520,Branch-Chicago,HR,
TXN2426,ITEM1202,2024-01-16,Disposal,1,292,Remote-Stock,Operations,End of life
TXN2867,ITEM1236,2024-01-16,Disposal,1,1454,Branch-NY,IT,End of life
TXN2939,ITEM1242,2024-01-16,Allocation,9,187,Branch-Seattle,IT,
TXN2997,ITEM1246,2024-01-16,Allocation,7,1040,Branch-LA,HR,
TXN3508,ITEM1286,2024-01-16,Purchase,1,473,Branch-LA,Operations,
TXN3832,ITEM1317,2024-01-16,Return,3,842,Branch-Seattle,Finance,Defective
TXN3949,ITEM1326,2024-01-16,Purchase,9,1359,Branch-Chicago,HR,
TXN4503,ITEM1372,2024-01-16,Purchase,1,1571,HQ-Warehouse,Engineering,
TXN4628,ITEM1384,2024-01-16,Purchase,5,576,Branch-NY,HR,
TXN4880,ITEM1403,2024-01-16,Disposal,9,204,Branch-NY,HR,End of life
TXN5585,ITEM1460,2024-01-16,Return,5,469,Remote-Stock,HR,Defective
TXN5699,ITEM1470,2024-01-16,Purchase,2,394,Branch-Chicago,Engineering,
TXN5826,ITEM1480,2024-01-16,Transfer,7,1708,HQ-Warehouse,Marketing,
TXN6070,ITEM1501,2024-01-16,Return,6,1873,Branch-Seattle,Marketing,Defective
TXN6845,ITEM1565,2024-01-16,Purchase,1,1371,Branch-Chicago,Engineering,
TXN7111,ITEM1589,2024-01-16,Purchase,2,710,Branch-Seattle,Engineering,
TXN7493,ITEM1623,2024-01-16,Transfer,3,629,Branch-LA,Finance,
TXN7569,ITEM1630,2024-01-16,Allocation,7,401,Branch-Chicago,Operations,
TXN7859,ITEM1652,2024-01-16,Allocation,2,496,Branch-Seattle,Operations,
TXN8037,ITEM1666,2024-01-16,Allocation,7,285,Branch-Seattle,Engineering,
TXN820,ITEM1068,2024-01-17,Transfer,5,1633,Remote-Stock,IT,
TXN1150,ITEM1094,2024-01-17,Purchase,10,2047,Remote-Stock,Finance,
TXN1434,ITEM1118,2024-01-17,Purchase,6,2093,Branch-NY,Operations,
TXN2449,ITEM1203,2024-01-17,Disposal,7,432,Branch-Chicago,Sales,End of life
TXN2577,ITEM1214,2024-01-17,Purchase,8,1125,Remote-Stock,Finance,
TXN2682,ITEM1221,2024-01-17,Transfer,10,713,Branch-LA,HR,
TXN3836,ITEM1317,2024-01-17,Purchase,1,853,Branch-Seattle,Finance,
TXN4220,ITEM1349,2024-01-17,Transfer,7,604,Branch-LA,Operations,
TXN4281,ITEM1354,2024-01-17,Return,5,1048,Branch-LA,Marketing,Defective
TXN5005,ITEM1413,2024-01-17,Return,4,893,Remote-Stock,IT,Defective
TXN6314,ITEM1520,2024-01-17,Return,6,862,Branch-NY,Operations,Defective
TXN6720,ITEM1557,2024-01-17,Disposal,2,458,Branch-LA,Engineering,End of life
TXN6755,ITEM1559,2024-01-17,Disposal,4,247,Remote-Stock,Sales,End of life
TXN7087,ITEM1586,2024-01-17,Disposal,3,1970,Remote-Stock,Finance,End of life
TXN7208,ITEM1598,2024-01-17,Allocation,3,1543,HQ-Warehouse,Finance,
TXN7367,ITEM1612,2024-01-17,Disposal,9,118,Remote-Stock,HR,End of life
TXN7435,ITEM1618,2024-01-17,Allocation,7,862,Branch-NY,HR,
TXN7603,ITEM1632,2024-01-17,Allocation,1,968,Branch-LA,Operations,
TXN333,ITEM1027,2024-01-18,Return,3,1323,Branch-Chicago,Operations,Defective
TXN382,ITEM1031,2024-01-18,Disposal,10,626,Branch-NY,Sales,End of life
TXN1016,ITEM1084,2024-01-18,Allocation,8,1422,Branch-NY,Operations,
TXN1121,ITEM1093,2024-01-18,Disposal,1,2019,Branch-Seattle,Sales,End of life
TXN2440,ITEM1203,2024-01-18,Disposal,3,473,Branch-Chicago,Sales,End of life
TXN2559,ITEM1212,2024-01-18,Allocation,4,262,Branch-NY,Engineering,
TXN2609,ITEM1216,2024-01-18,Transfer,5,1133,HQ-Warehouse,IT,
TXN2887,ITEM1237,2024-01-18,Disposal,10,721,Branch-Seattle,HR,End of life
TXN3341,ITEM1273,2024-01-18,Allocation,4,447,Branch-Chicago,Finance,
TXN4408,ITEM1364,2024-01-18,Purchase,8,487,Branch-NY,Marketing,
TXN4574,ITEM1379,2024-01-18,Allocation,5,1508,Remote-Stock,Engineering,
TXN4876,ITEM1402,2024-01-18,Allocation,5,1752,Branch-Chicago,IT,
TXN4976,ITEM1411,2024-01-18,Disposal,8,1181,Branch-NY,IT,End of life
TXN5322,ITEM1439,2024-01-18,Transfer,8,1621,Branch-LA,Sales,
TXN5462,ITEM1451,2024-01-18,Disposal,9,896,Branch-Chicago,HR,End of life
TXN5831,ITEM1480,2024-01-18,Allocation,4,1762,HQ-Warehouse,Marketing,
TXN5843,ITEM1481,2024-01-18,Allocation,5,2118,HQ-Warehouse,Sales,
TXN5933,ITEM1488,2024-01-18,Purchase,4,1170,HQ-Warehouse,Engineering,
TXN5998,ITEM1494,2024-01-18,Allocation,5,1022,Branch-LA,Sales,
TXN6423,ITEM1530,2024-01-18,Allocation,3,667,Branch-Chicago,Operations,
TXN6661,ITEM1551,2024-01-18,Transfer,3,172,Branch-Chicago,Operations,
TXN7191,ITEM1597,2024-01-18,Transfer,7,391,Branch-LA,IT,
TXN7464,ITEM1620,2024-01-18,Allocation,7,1079,Branch-NY,HR,
TXN7599,ITEM1632,2024-01-18,Purchase,4,1000,Branch-LA,Operations,
TXN8029,ITEM1665,2024-01-18,Allocation,8,833,Branch-Seattle,Marketing,
TXN8065,ITEM1667,2024-01-18,Return,8,869,Branch-LA,HR,Defective
TXN3,ITEM1000,2024-01-19,Disposal,10,345,Branch-NY,Engineering,End of life
TXN34,ITEM1004,2024-01-19,Disposal,3,587,HQ-Warehouse,HR,End of life
TXN99,ITEM1008,2024-01-19,Transfer,7,1979,Branch-Chicago,Marketing,
TXN520,ITEM1043,2024-01-19,Transfer,7,1110,Branch-LA,Sales,
TXN626,ITEM1052,2024-01-19,Purchase,10,2070,Branch-Chicago,Operations,
TXN901,ITEM1075,2024-01-19,Allocation,2,485,Remote-Stock,IT,
TXN1478,ITEM1120,2024-01-19,Allocation,5,290,HQ-Warehouse,Marketing,
TXN1726,ITEM1143,2024-01-19,Disposal,4,1658,HQ-Warehouse,HR,End of life
TXN1876,ITEM1155,2024-01-19,Return,9,920,Remote-Stock,IT,Defective
TXN2370,ITEM1198,2024-01-19,Purchase,3,1519,Branch-NY,Sales,
TXN3994,ITEM1331,2024-01-19,Allocation,6,1489,Branch-Seattle,Operations,
TXN4008,ITEM1331,2024-01-19,Disposal,5,1445,Branch-Seattle,Operations,End of life
TXN4122,ITEM1341,2024-01-19,Purchase,3,641,Remote-Stock,IT,
TXN4196,ITEM1348,2024-01-19,Purchase,1,1696,HQ-Warehouse,Sales,
TXN4228,ITEM1350,2024-01-19,Transfer,9,529,HQ-Warehouse,Operations,
TXN4740,ITEM1393,2024-01-19,Return,3,1314,Branch-LA,IT,Defective
TXN5158,ITEM1424,2024-01-19,Allocation,5,627,Branch-Chicago,IT,
TXN5620,ITEM1463,2024-01-19,Purchase,7,407,Branch-Chicago,HR,
TXN7500,ITEM1624,2024-01-19,Transfer,10,2090,Branch-NY,Operations,
TXN7726,ITEM1641,2024-01-19,Transfer,5,1889,Branch-Chicago,Marketing,
TXN176,ITEM1014,2024-01-20,Purchase,9,738,HQ-Warehouse,Engineering,
TXN316,ITEM1026,2024-01-20,Allocation,10,1766,Remote-Stock,Marketing,
TXN1243,ITEM1102,2024-01-20,Return,3,1412,Branch-Seattle,Sales,Defective
TXN1523,ITEM1125,2024-01-20,Purchase,9,1745,Branch-Chicago,Marketing,
TXN1662,ITEM1138,2024-01-20,Return,5,1908,Remote-Stock,Operations,Defective
TXN1798,ITEM1148,2024-01-20,Purchase,7,1325,Branch-NY,Marketing,
TXN2008,ITEM1165,2024-01-20,Transfer,7,1625,Branch-LA,Sales,
TXN2153,ITEM1179,2024-01-20,Transfer,3,1795,Branch-Chicago,Sales,
TXN2195,ITEM1184,2024-01-20,Disposal,3,860,Branch-Seattle,HR,End of life
TXN2336,ITEM1195,2024-01-20,Transfer,1,753,HQ-Warehouse,Engineering,
TXN3228,ITEM1265,2024-01-20,Purchase,5,1143,HQ-Warehouse,IT,
TXN3541,ITEM1290,2024-01-20,Purchase,10,2018,Branch-NY,Sales,
TXN3696,ITEM1304,2024-01-20,Purchase,2,531,Branch-LA,Finance,
TXN3723,ITEM1306,2024-01-20,Disposal,4,1455,Branch-LA,Marketing,End of life
TXN4134,ITEM1342,2024-01-20,Allocation,6,806,Branch-Seattle,IT,
TXN4239,ITEM1351,2024-01-20,Purchase,8,1421,Branch-Chicago,Finance,
TXN4489,ITEM1370,2024-01-20,Return,9,301,Branch-LA,Sales,Defective
TXN4516,ITEM1373,2024-01-20,Transfer,5,513,Branch-LA,Sales,
TXN4530,ITEM1374,2024-01-20,Return,4,1876,Remote-Stock,HR,Defective
TXN4552,ITEM1376,2024-01-20,Disposal,2,243,Branch-LA,Marketing,End of life
TXN5478,ITEM1452,2024-01-20,Return,1,621,Branch-NY,IT,Defective
TXN5595,ITEM1461,2024-01-20,Return,5,1610,Branch-Seattle,Marketing,Defective
TXN6340,ITEM1521,2024-01-20,Disposal,2,1857,Branch-Chicago,Operations,End of life
TXN6366,ITEM1524,2024-01-20,Return,5,790,Branch-NY,Marketing,Defective
TXN6473,ITEM1535,2024-01-20,Allocation,4,441,HQ-Warehouse,Operations,
TXN7096,ITEM1587,2024-01-20,Transfer,9,1535,Branch-Seattle,Sales,
TXN7329,ITEM1610,2024-01-20,Disposal,8,1485,Branch-Chicago,IT,End of life
TXN575,ITEM1049,2024-01-21,Transfer,10,394,Branch-Chicago,Operations,
TXN666,ITEM1056,2024-01-21,Return,4,1608,Remote-Stock,IT,Defective
TXN742,ITEM1062,2024-01-21,Disposal,1,851,Branch-Chicago,HR,End of life
TXN923,ITEM1076,2024-01-21,Allocation,1,1930,Branch-LA,Operations,
TXN968,ITEM1080,2024-01-21,Disposal,6,826,Remote-Stock,IT,End of life
TXN1018,ITEM1084,2024-01-21,Allocation,3,1368,Branch-NY,Operations,
TXN1221,ITEM1101,2024-01-21,Allocation,2,128,Remote-Stock,HR,
TXN1376,ITEM1112,2024-01-21,Allocation,7,1499,HQ-Warehouse,IT,
TXN1992,ITEM1164,2024-01-21,Allocation,3,2007,Branch-Chicago,IT,
TXN1994,ITEM1164,2024-01-21,Allocation,6,1975,Branch-Chicago,IT,
TXN2450,ITEM1203,2024-01-21,Return,10,412,Branch-Chicago,Sales,Defective
TXN3306,ITEM1271,2024-01-21,Allocation,10,466,Branch-Seattle,Engineering,
TXN3358,ITEM1275,2024-01-21,Allocation,9,273,Branch-Chicago,Marketing,
TXN4702,ITEM1390,2024-01-21,Allocation,1,490,Branch-LA,Marketing,
TXN4779,ITEM1396,2024-01-21,Purchase,7,838,Branch-Seattle,IT,
TXN4840,ITEM1400,2024-01-21,Return,5,1482,Branch-NY,Finance,Defective
TXN4956,ITEM1409,2024-01-21,Transfer,2,1413,Branch-Chicago,Sales,
TXN5128,ITEM1422,2024-01-21,Transfer,3,1363,Remote-Stock,Engineering,
TXN5216,ITEM1429,2024-01-21,Allocation,7,868,Branch-NY,Engineering,
TXN5517,ITEM1454,2024-01-21,Allocation,10,409,Remote-Stock,Marketing,
TXN5568,ITEM1458,2024-01-21,Transfer,7,251,Branch-NY,Finance,
TXN5686,ITEM1469,2024-01-21,Return,8,1910,HQ-Warehouse,Engineering,Defective
TXN5745,ITEM1473,2024-01-21,Allocation,1,467,Branch-Seattle,HR,
TXN6024,ITEM1496,2024-01-21,Transfer,6,450,HQ-Warehouse,HR,
TXN6212,ITEM1513,2024-01-21,Return,3,1947,Branch-NY,Operations,Defective
TXN6513,ITEM1538,2024-01-21,Disposal,5,1228,Branch-LA,Marketing,End of life
TXN146,ITEM1012,2024-01-22,Disposal,8,1889,Branch-LA,HR,End of life
TXN156,ITEM1013,2024-01-22,Purchase,5,682,Branch-Seattle,Finance,
TXN227,ITEM1019,2024-01-22,Disposal,2,1078,HQ-Warehouse,Finance,End of life
TXN513,ITEM1042,2024-01-22,Disposal,6,969,Remote-Stock,Engineering,End of life
TXN590,ITEM1050,2024-01-22,Transfer,3,1615,Branch-Seattle,HR,
TXN998,ITEM1082,2024-01-22,Allocation,2,1362,Branch-LA,IT,
TXN1312,ITEM1107,2024-01-22,Transfer,10,1697,Branch-Seattle,Marketing,
TXN1742,ITEM1144,2024-01-22,Transfer,9,1476,Branch-NY,Sales,
TXN1904,ITEM1157,2024-01-22,Transfer,10,1479,Branch-NY,IT,
TXN2050,ITEM1170,2024-01-22,Purchase,4,1810,Branch-NY,Marketing,
TXN2102,ITEM1175,2024-01-22,Transfer,4,217,Branch-NY,Finance,
TXN2638,ITEM1217,2024-01-22,Allocation,4,430,Branch-Chicago,HR,
TXN2951,ITEM1242,2024-01-22,Disposal,2,158,Branch-Seattle,IT,End of life
TXN3043,ITEM1249,2024-01-22,Transfer,3,107,Branch-NY,Operations,
TXN3287,ITEM1269,2024-01-22,Disposal,5,579,Branch-Seattle,Operations,End of life
TXN3336,ITEM1272,2024-01-22,Purchase,3,739,Branch-NY,Sales,
TXN3540,ITEM1290,2024-01-22,Allocation,4,2006,Branch-NY,Sales,
TXN3588,ITEM1294,2024-01-22,Disposal,5,2116,Remote-Stock,Engineering,End of life
TXN4379,ITEM1362,2024-01-22,Transfer,1,1610,Branch-Chicago,Engineering,
TXN4443,ITEM1367,2024-01-22,Transfer,1,1115,HQ-Warehouse,HR,
TXN4484,ITEM1369,2024-01-22,Transfer,7,1057,Branch-Chicago,HR,
TXN4759,ITEM1394,2024-01-22,Return,3,115,Branch-NY,Sales,Defective
TXN5067,ITEM1417,2024-01-22,Transfer,8,187,HQ-Warehouse,Operations,
TXN5235,ITEM1431,2024-01-22,Purchase,1,1711,Branch-LA,Sales,
TXN6072,ITEM1502,2024-01-22,Return,8,1946,Branch-NY,HR,Defective
TXN6492,ITEM1537,2024-01-22,Return,8,2080,Branch-Seattle,HR,Defective
TXN6893,ITEM1569,2024-01-22,Disposal,1,1422,Remote-Stock,Engineering,End of life
TXN6964,ITEM1576,2024-01-22,Return,9,1751,Branch-Chicago,Sales,Defective
TXN7250,ITEM1603,2024-01-22,Transfer,3,852,HQ-Warehouse,Marketing,
TXN7407,ITEM1615,2024-01-22,Purchase,6,902,Branch-LA,Sales,
TXN7732,ITEM1642,2024-01-22,Allocation,7,998,Branch-NY,Finance,
TXN7840,ITEM1650,2024-01-22,Return,10,1690,Branch-Seattle,Finance,Defective
TXN653,ITEM1055,2024-01-23,Return,8,2088,Branch-LA,Finance,Defective
TXN1458,ITEM1119,2024-01-23,Allocation,9,2006,Branch-Seattle,Marketing,
TXN1757,ITEM1145,2024-01-23,Return,5,780,Remote-Stock,Engineering,Defective
TXN1921,ITEM1158,2024-01-23,Purchase,4,370,Branch-LA,Finance,
TXN2067,ITEM1172,2024-01-23,Transfer,2,866,HQ-Warehouse,Sales,
TXN2272,ITEM1190,2024-01-23,Disposal,6,1216,Branch-Seattle,Operations,End of life
TXN3195,ITEM1262,2024-01-23,Disposal,5,602,Branch-Seattle,Engineering,End of life
TXN3509,ITEM1286,2024-01-23,Allocation,2,447,Branch-LA,Operations,
TXN3602,ITEM1295,2024-01-23,Return,9,2087,Branch-Chicago,Finance,Defective
TXN3900,ITEM1322,2024-01-23,Allocation,3,566,HQ-Warehouse,Marketing,
TXN4216,ITEM1349,2024-01-23,Purchase,2,636,Branch-LA,Operations,
TXN4939,ITEM1408,2024-01-23,Allocation,9,160,Remote-Stock,IT,
TXN5023,ITEM1414,2024-01-23,Transfer,5,757,Remote-Stock,Engineering,
TXN5049,ITEM1416,2024-01-23,Purchase,2,455,Remote-Stock,Engineering,
TXN5910,ITEM1487,2024-01-23,Disposal,8,908,Branch-Chicago,HR,End of life
TXN6050,ITEM1499,2024-01-23,Transfer,9,208,Branch-LA,Marketing,
TXN6306,ITEM1519,2024-01-23,Allocation,10,1827,Branch-Chicago,Engineering,
TXN6568,ITEM1543,2024-01-23,Allocation,3,1377,Branch-LA,HR,
TXN7371,ITEM1612,2024-01-23,Allocation,9,82,Remote-Stock,HR,
TXN7446,ITEM1619,2024-01-23,Return,7,286,HQ-Warehouse,Operations,Defective
TXN7937,ITEM1657,2024-01-23,Purchase,5,483,Branch-NY,HR,
TXN8094,ITEM1670,2024-01-23,Disposal,8,319,Branch-Seattle,Finance,End of life
TXN8111,ITEM1672,2024-01-23,Disposal,9,1153,Remote-Stock,Engineering,End of life
TXN314,ITEM1026,2024-01-24,Return,6,1756,Remote-Stock,Marketing,Defective
TXN592,ITEM1050,2024-01-24,Transfer,3,1657,Branch-Seattle,HR,
TXN599,ITEM1051,2024-01-24,Allocation,4,1323,Branch-Chicago,Operations,
TXN648,ITEM1055,2024-01-24,Purchase,7,2051,Branch-LA,Finance,
TXN1738,ITEM1144,2024-01-24,Allocation,10,1477,Branch-NY,Sales,
TXN2796,ITEM1230,2024-01-24,Disposal,1,1054,Branch-Seattle,Engineering,End of life
TXN2846,ITEM1234,2024-01-24,Purchase,1,856,Branch-LA,Finance,
TXN3116,ITEM1256,2024-01-24,Allocation,9,429,Branch-NY,IT,
TXN3587,ITEM1294,2024-01-24,Disposal,2,2058,Remote-Stock,Engineering,End of life
TXN3628,ITEM1297,2024-01-24,Transfer,7,1527,Remote-Stock,HR,
TXN3929,ITEM1325,2024-01-24,Transfer,6,321,Branch-LA,Sales,
TXN4384,ITEM1362,2024-01-24,Disposal,5,1602,Branch-Chicago,Engineering,End of life
TXN4429,ITEM1366,2024-01-24,Purchase,3,169,Branch-Chicago,Marketing,
TXN4698,ITEM1390,2024-01-24,Allocation,1,524,Branch-LA,Marketing,
TXN4968,ITEM1410,2024-01-24,Disposal,4,504,Remote-Stock,Sales,End of life
TXN5172,ITEM1426,2024-01-24,Disposal,10,1386,Branch-LA,Finance,End of life
TXN5566,ITEM1458,2024-01-24,Disposal,8,305,Branch-NY,Finance,End of life
TXN5810,ITEM1478,2024-01-24,Purchase,1,259,Branch-Chicago,Engineering,
TXN5906,ITEM1486,2024-01-24,Transfer,10,974,Branch-NY,HR,
TXN6753,ITEM1559,2024-01-24,Allocation,3,251,Remote-Stock,Sales,
TXN6906,ITEM1570,2024-01-24,Allocation,5,1951,Remote-Stock,Engineering,
TXN7037,ITEM1582,2024-01-24,Disposal,4,782,Branch-Seattle,Sales,End of life
TXN7288,ITEM1605,2024-01-24,Disposal,6,840,Remote-Stock,Operations,End of life
TXN7397,ITEM1615,2024-01-24,Allocation,3,902,Branch-LA,Sales,
TXN7616,ITEM1633,2024-01-24,Disposal,3,110,HQ-Warehouse,Marketing,End of life
TXN8032,ITEM1665,2024-01-24,Purchase,2,762,Branch-Seattle,Marketing,
TXN8046,ITEM1666,2024-01-24,Allocation,9,288,Branch-Seattle,Engineering,
TXN25,ITEM1002,2024-01-25,Return,10,1864,HQ-Warehouse,Marketing,Defective
TXN347,ITEM1028,2024-01-25,Transfer,3,1735,Branch-NY,Sales,
TXN954,ITEM1079,2024-01-25,Allocation,8,1736,Branch-LA,Sales,
TXN1109,ITEM1092,2024-01-25,Allocation,10,238,Remote-Stock,Finance,
TXN1250,ITEM1103,2024-01-25,Purchase,4,1883,Branch-Chicago,IT,
TXN1693,ITEM1140,2024-01-25,Disposal,10,1904,Branch-Chicago,IT,End of life
TXN2110,ITEM1176,2024-01-25,Disposal,10,1365,Branch-Chicago,Engineering,End of life
TXN2556,ITEM1212,2024-01-25,Disposal,10,243,Branch-NY,Engineering,End of life
TXN2875,ITEM1237,2024-01-25,Allocation,5,645,Branch-Seattle,HR,
TXN3075,ITEM1252,2024-01-25,Purchase,10,1589,Branch-LA,HR,
TXN3211,ITEM1263,2024-01-25,Purchase,6,1489,HQ-Warehouse,Engineering,
TXN3437,ITEM1281,2024-01-25,Disposal,7,734,HQ-Warehouse,Finance,End of life
TXN3976,ITEM1329,2024-01-25,Transfer,1,288,Branch-LA,Finance,
TXN4015,ITEM1332,2024-01-25,Transfer,2,1141,Branch-Chicago,Finance,
TXN4063,ITEM1336,2024-01-25,Purchase,8,470,Branch-NY,HR,
TXN4267,ITEM1352,2024-01-25,Allocation,8,1454,Branch-Seattle,IT,
TXN4490,ITEM1370,2024-01-25,Disposal,8,334,Branch-LA,Sales,End of life
TXN4617,ITEM1383,2024-01-25,Return,10,1878,Branch-Chicago,Finance,Defective
TXN4787,ITEM1397,2024-01-25,Disposal,2,258,Branch-Seattle,Sales,End of life
TXN5060,ITEM1416,2024-01-25,Purchase,3,493,Remote-Stock,Engineering,
TXN5401,ITEM1446,2024-01-25,Purchase,2,1248,Branch-NY,HR,
TXN5758,ITEM1473,2024-01-25,Purchase,10,439,Branch-Seattle,HR,
TXN5897,ITEM1485,2024-01-25,Disposal,2,410,Branch-NY,Engineering,End of life
TXN6021,ITEM1496,2024-01-25,Allocation,6,475,HQ-Warehouse,HR,
TXN6268,ITEM1517,2024-01-25,Transfer,6,345,Branch-Seattle,HR,
TXN6395,ITEM1528,2024-01-25,Allocation,1,998,Remote-Stock,Operations,
TXN6796,ITEM1562,2024-01-25,Disposal,2,1904,Branch-Chicago,HR,End of life
TXN6955,ITEM1575,2024-01-25,Purchase,10,1372,Remote-Stock,HR,
TXN6978,ITEM1576,2024-01-25,Return,1,1753,Branch-Chicago,Sales,Defective
TXN6986,ITEM1577,2024-01-25,Transfer,2,1311,Remote-Stock,Operations,
TXN7619,ITEM1633,2024-01-25,Disposal,4,103,HQ-Warehouse,Marketing,End of life
TXN7799,ITEM1648,2024-01-25,Return,1,162,Branch-LA,IT,Defective
TXN8184,ITEM1678,2024-01-25,Return,9,1610,Remote-Stock,Engineering,Defective
TXN647,ITEM1054,2024-01-26,Disposal,10,1731,HQ-Warehouse,HR,End of life
TXN652,ITEM1055,2024-01-26,Transfer,9,2084,Branch-LA,Finance,
